artist,track,playcount
Green Day,Song of the Century,1858304
Green Day,Before the Lobotomy,1948863
Green Day,Peacemaker,2099654
Eminem,Without Me,20538992
Eminem,The Real Slim Shady,17668769
Eminem,Lose Yourself,13625554
Eminem,Mockingbird,14396352
Eminem,Stan,12842351
Eminem,Love the Way You Lie,11675943
Eminem,My Name Is,7658162
Eminem,Not Afraid,10730986
Eminem,Superman,10265633
Eminem,Sing for the Moment,7885641
Eminem,The Monster,7545797
Eminem,The Way I Am,6972938
Eminem,Godzilla (feat. Juice WRLD),10776683
Eminem,Rap God,7179940
Eminem,Till I Collapse,6490627
Eminem,'Till I Collapse,5623231
Eminem,Like Toy Soldiers,4706443
Eminem,Cleanin' Out My Closet,4923601
Eminem,Just Lose It,4375980
Eminem,Houdini,6684796
Eminem,When I'm Gone,5076547
Eminem,Kill You,4385413
Eminem,Space Bound,5348861
Eminem,We Made You,3767320
Eminem,Beautiful,5622212
Eminem,Business,3786986
Eminem,Guilty Conscience,2712589
Eminem,White America,3166817
Eminem,Cinderella Man,3394967
Eminem,Role Model,3016520
Eminem,Shake That,3641118
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",3181185
Eminem,Berzerk,3679129
Eminem,Soldier,2825066
Eminem,25 to Life,2893154
Eminem,Venom - Music From The Motion Picture,3933982
Eminem,Cold Wind Blows,2619480
Eminem,Bitch Please II,2654905
Eminem,Ass Like That,2441169
Eminem,Hailie's Song,2772795
Eminem,Criminal,2378431
Eminem,Lucky You (feat. Joyner Lucas),3978458
Eminem,Marshall Mathers,2180604
Eminem,Square Dance,2162615
Eminem,Who Knew,1899540
Eminem,I'm Back,2081006
Eminem,W.T.P.,2052527
Eminem,No Love,2642805
Eminem,Just Don't Give a Fuck,2104319
Eminem,Drug Ballad,2096427
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,25341423
Post Malone,Circles,21344971
Post Malone,rockstar (feat. 21 Savage),12662386
Post Malone,Congratulations,10755449
Post Malone,Better Now,11962929
Post Malone,Wow.,10262600
Post Malone,White Iverson,8363625
Post Malone,I Like You (A Happier Song) (with Doja Cat),7839160
Post Malone,I Fall Apart,7602239
Post Malone,Goodbyes (feat. Young Thug),8864967
Post Malone,Psycho (feat. Ty Dolla $ign),7342283
Post Malone,I Had Some Help (feat. Morgan Wallen),7270452
Post Malone,One Right Now (with The Weeknd),6431972
Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),6951666
Post Malone,Go Flex,6467359
Post Malone,Stay,7065851
Post Malone,Candy Paint,5379164
Post Malone,Hollywood's Bleeding,6691509
Post Malone,Chemical,6440934
Post Malone,Feeling Whitney,5196344
Post Malone,Saint-Tropez,3635261
Post Malone,Motley Crew,4034475
Post Malone,Enemies (feat. DaBaby),3029756
Post Malone,Die for Me (feat. Future & Halsey),3529749
Post Malone,Cooped Up (with Roddy Ricch),3169349
Post Malone,Deja Vu,2869573
Post Malone,92 Explorer,3219347
Post Malone,Rich & Sad,2966015
Post Malone,Staring at the Sun (feat. SZA),2823980
Post Malone,Paranoid,2660855
Post Malone,Ball for Me (feat. Nicki Minaj),2109391
Post Malone,Over Now,2611429
Post Malone,On the Road (feat. Meek Mill & Lil Baby),2290390
Post Malone,No Option,2339492
Post Malone,Spoil My Night (feat. Swae Lee),2132926
Post Malone,Mourning,2868986
Post Malone,rockstar,2202436
Post Malone,A Thousand Bad Times,2592476
Post Malone,Allergic,2153835
Post Malone,Too Young,1899684
Post Malone,Wrapped Around Your Finger,2283862
Post Malone,Overdrive,2132217
Post Malone,I'm Gonna Be,1929005
Post Malone,Zack and Codeine,1691133
Post Malone,Up There,1591188
Post Malone,Otherside,1826192
Post Malone,Myself,1657283
Post Malone,I Know,1618684
Post Malone,Guy for That (feat. Luke Combs),1497683
Post Malone,Blame It on Me,1650757
Cigarettes After Sex,Apocalypse,40364259
Cigarettes After Sex,Sunsetz,24858994
Cigarettes After Sex,K.,25253117
Cigarettes After Sex,Cry,23717505
Cigarettes After Sex,Sweet,19502790
Cigarettes After Sex,Nothing's Gonna Hurt You Baby,13773908
Cigarettes After Sex,Heavenly,13749718
Cigarettes After Sex,Touch,8182438
Cigarettes After Sex,John Wayne,8642995
Cigarettes After Sex,You're All I Want,6300463
Cigarettes After Sex,Falling in Love,7065263
Cigarettes After Sex,Each Time You Fall in Love,6424222
Cigarettes After Sex,Crush,5135522
Cigarettes After Sex,Opera House,5427748
Cigarettes After Sex,Pistol,5086818
Cigarettes After Sex,Don't Let Me Go,4518808
Cigarettes After Sex,Keep On Loving You,4615171
Cigarettes After Sex,Affection,4539125
Cigarettes After Sex,Sesame Syrup,4599681
Cigarettes After Sex,Kiss It Off Me,4439800
Cigarettes After Sex,Flash,3876676
Cigarettes After Sex,Dreaming of You,4102269
Cigarettes After Sex,Starry Eyes,3671881
Cigarettes After Sex,tejano blue,3998184
Cigarettes After Sex,Truly,3413478
Cigarettes After Sex,Stop Waiting,3427924
Cigarettes After Sex,Young & Dumb,3263429
Cigarettes After Sex,You're the Only Good Thing in My Life,3461707
Cigarettes After Sex,Neon Moon,3323601
Cigarettes After Sex,I'm a Firefighter,2948234
Cigarettes After Sex,Hentai,2732706
Cigarettes After Sex,x's,2099864
Cigarettes After Sex,Dark Vacay,2450612
Cigarettes After Sex,Pure,2041683
Cigarettes After Sex,Motion Picture Soundtrack,2242812
Cigarettes After Sex,dreams from bunker hill,1799454
Cigarettes After Sex,"holding you, holding me",1705051
Cigarettes After Sex,baby blue movie,1911977
Cigarettes After Sex,silver sable,1611075
Cigarettes After Sex,Bubblegum,1767170
Cigarettes After Sex,hideaway,1295502
Cigarettes After Sex,ambien slide,1039240
Cigarettes After Sex,Hot,1015790
Cigarettes After Sex,The Crystal Ship,363247
Cigarettes After Sex,K,490099
Cigarettes After Sex,Anna Karenina,276996
Cigarettes After Sex,Sweet - Single Version,138431
Cigarettes After Sex,Sweet (Single Version),55533
Cigarettes After Sex,Please Don't Cry,49555
Cigarettes After Sex,You,19008
Queen,Bohemian Rhapsody,16055954
Queen,Bohemian Rhapsody - Remastered 2011,12703926
Queen,Don't Stop Me Now - Remastered 2011,12953322
Queen,Another One Bites The Dust - Remastered 2011,10550362
Queen,Another One Bites the Dust,8661130
Queen,Under Pressure - Remastered 2011,10756056
Queen,Don't Stop Me Now,9945569
Queen,We Will Rock You,7484412
Queen,Killer Queen,8369259
Queen,Killer Queen - Remastered 2011,10161944
Queen,I Want to Break Free,6968251
Queen,We Are the Champions,6156552
Queen,Under Pressure,6876180
Queen,Somebody to Love,6502622
Queen,Crazy Little Thing Called Love,5606097
Queen,Somebody To Love - Remastered 2011,6006047
Queen,The Show Must Go On,5883909
Queen,Crazy Little Thing Called Love - Remastered 2011,5279519
Queen,We Will Rock You - Remastered 2011,4050987
Queen,Good Old-Fashioned Lover Boy - Remastered 2011,8267208
Queen,You're My Best Friend,4060994
Queen,Fat Bottomed Girls,4137648
Queen,We Are The Champions - Remastered 2011,3832715
Queen,Radio Ga Ga,3923476
Queen,Bicycle Race,3367749
Queen,Radio Ga Ga - Remastered 2011,3590257
Queen,Love Of My Life - Remastered 2011,4040345
Queen,Who Wants to Live Forever,3247301
Queen,I Want It All,3395017
Queen,A Kind of Magic,3230589
Queen,You're My Best Friend - Remastered 2011,2969713
Queen,Seven Seas of Rhye,2607197
Queen,I Want To Break Free - Remastered 2011,2646852
Queen,Save Me,2426514
Queen,I Want To Break Free - Single Remix,2508766
Queen,Play the Game,2188869
Queen,Now I'm Here,2105211
Queen,Cool Cat - Remastered 2011,2816017
Queen,One Vision,2198797
Queen,Thank God It's Christmas,1366819
Queen,Love of My Life,2456077
Queen,Innuendo,2043212
Queen,Hammer to Fall,1926642
Queen,The Show Must Go On - Remastered 2011,2141266
Queen,Friends Will Be Friends,1895570
Queen,Flash,1530666
Queen,A Kind Of Magic - Remastered 2011,1796908
Queen,Good Old-Fashioned Lover Boy,1770709
Queen,Headlong,1536297
Queen,It's a Hard Life,1450912
System of a Down,Chop Suey!,33568816
System of a Down,Toxicity,28076377
System of a Down,Lonely Day,24374376
System of a Down,Aerials,21637035
System of a Down,B.Y.O.B.,17438198
System of a Down,Sugar,14759508
System of a Down,Hypnotize,10842672
System of a Down,ATWA,10257545
System of a Down,Prison Song,10040056
System of a Down,Violent Pornography,11070321
System of a Down,Deer Dance,9068050
System of a Down,Cigaro,9581999
System of a Down,Radio/Video,9138545
System of a Down,Question!,8126420
System of a Down,Forest,7125393
System of a Down,Spiders,7769691
System of a Down,Needles,6833042
System of a Down,Psycho,6593915
System of a Down,Bounce,6572060
System of a Down,I-E-A-I-A-I-O,7867846
System of a Down,Shimmy,5899094
System of a Down,Lost in Hollywood,7234941
System of a Down,Revenga,6501537
System of a Down,Science,5501014
System of a Down,Jet Pilot,5454116
System of a Down,X,5237853
System of a Down,Vicinity of Obscenity,6597744
System of a Down,Soldier Side,6319445
System of a Down,Sad Statue,5816783
System of a Down,Suite-Pee,5889120
System of a Down,Innervision,5320769
System of a Down,Roulette,5643388
System of a Down,Old School Hollywood,5362280
System of a Down,Attack,4940920
System of a Down,This Cocaine Makes Me Feel Like I'm On This Song,4911565
System of a Down,Holy Mountains,4914832
System of a Down,Dreaming,4728944
System of a Down,Suggestions,4131048
System of a Down,Chic 'N' Stu,4767817
System of a Down,Know,4026618
System of a Down,Chop Suey,5051807
System of a Down,War?,4066645
System of a Down,Tentative,4111015
System of a Down,Kill Rock 'n Roll,4873897
System of a Down,Stealing Society,4232276
System of a Down,U-Fig,3540135
System of a Down,Mr. Jack,3681907
System of a Down,Bubbles,3545421
System of a Down,Fuck the System,3795273
System of a Down,Boom!,3548625
Sade,Smooth Operator - Single Version,10165722
Sade,Kiss Of Life,11260849
Sade,Like a Tattoo,13603492
Sade,No Ordinary Love,5585694
Sade,Paradise,4781674
Sade,Your Love Is King,3997936
Sade,Is It a Crime,5498085
Sade,By Your Side,4023279
Sade,The Sweetest Taboo,3861636
Sade,Smooth Operator,3406830
Sade,Cherish the Day,3741584
Sade,Pearls,4020879
Sade,Hang On to Your Love,2491083
Sade,Nothing Can Come Between Us,2065016
Sade,Lovers Rock,2100068
Sade,Jezebel,1772940
Sade,I Couldn't Love You More,1944515
Sade,Love Is Stronger Than Pride,1652439
Sade,Never as Good as the First Time,1564538
Sade,Feel No Pain,1692389
Sade,Be That Easy,1465803
Sade,King of Sorrow,1315180
Sade,Bullet Proof Soul,1465196
Sade,Flow,1133506
Sade,Soldier of Love,1243685
Sade,Mermaid,1135732
Sade,All About Our Love,937573
Sade,Cherry Pie,997372
Sade,In Another Time,888239
Sade,Somebody Already Broke My Heart,961068
Sade,Please Send Me Someone to Love,708355
Sade,The Moon and the Sky,920494
Sade,I Will Be Your Friend,803447
Sade,When Am I Going to Make a Living,777834
Sade,Frankie's First Affair,755013
Sade,Why Can't We Live Together,640829
Sade,War of the Hearts,760169
Sade,Tar Baby,796812
Sade,Mr Wrong,656083
Sade,The Sweetest Gift,634684
Sade,Slave Song,561850
Sade,Keep Looking,662524
Sade,Maureen,613538
Sade,Immigrant,550137
Sade,Babyfather,658257
Sade,Sally,529927
Sade,Every Word,567382
Sade,Long Hard Road,521474
Sade,Clean Heart,568871
Sade,Morning Bird,520144
BTS,Dynamite,161250475
BTS,Boy With Luv (feat. Halsey),75746508
BTS,Butter,143022910
BTS,FAKE LOVE,124739196
BTS,DNA,39106513
BTS,Blood Sweat & Tears,26678388
BTS,I NEED U,17144746
BTS,IDOL,34633955
BTS,Black Swan,34001035
BTS,Spring Day,22381882
BTS,Pied Piper,15860040
BTS,Euphoria,35994569
BTS,Dimple,17421563
BTS,RUN,15129842
BTS,ON,35197405
BTS,Run BTS,43636391
BTS,Dope,11750517
BTS,Life Goes On,115717723
BTS,HOME,22046451
BTS,Airplane pt.2,14687474
BTS,Burning Up (FIRE),14166311
BTS,Just One Day,11837645
BTS,Save ME,10692627
BTS,Boy In Luv,11711611
BTS,Filter,32507578
BTS,Butterfly,9950474
BTS,Silver Spoon,9988699
BTS,Permission to Dance,79329260
BTS,Go Go,10117306
BTS,No More Dream,13600172
BTS,Love Maze,11934381
BTS,Danger,12116626
BTS,Magic Shop,16348205
BTS,Dionysus,17829593
BTS,Anpanman,11994110
BTS,Like,9252286
BTS,Mikrokosmos,19865306
BTS,Best of Me,11431650
BTS,Not Today,8013102
BTS,Lie,16163014
BTS,Make It Right,16263023
BTS,134340,11915866
BTS,My Time,32315083
BTS,Trivia 轉 : Seesaw,15343546
BTS,MIC Drop,8732103
BTS,Jamais Vu,19896050
BTS,UGH!,15328793
BTS,Paradise,11328125
BTS,Epiphany,16955988
BTS,House Of Cards (Full Length Edition),6421900
Hozier,Take Me to Church,27177570
Hozier,Too Sweet,19889458
Hozier,Work Song,12927207
Hozier,Like Real People Do,13314250
Hozier,Someone New,10517375
Hozier,From Eden,8892138
Hozier,Cherry Wine - Live,9808868
Hozier,Would That I,9316449
Hozier,Jackie and Wilson,8029188
Hozier,Almost (Sweet Music),7002648
Hozier,Eat Your Young,7450654
Hozier,Movement,5273631
Hozier,Arsonist's Lullabye,3461103
Hozier,Shrike,3984614
Hozier,"Wasteland, Baby!",5127426
Hozier,Sedated,3137804
Hozier,It Will Come Back,3366219
Hozier,Francesca,5762572
Hozier,Unknown / Nth,5039179
Hozier,Angel of Small Death & the Codeine Scene,3366277
Hozier,To Be Alone,2831283
Hozier,Talk,4027694
Hozier,Do I Wanna Know? - Live At the BBC,3829679
Hozier,De Selby (Part 2),4132750
Hozier,Foreigner's God,2460389
Hozier,Angel of Small Death and the Codeine Scene,3424520
Hozier,Sunlight,2754314
Hozier,Nobody's Soldier,2447183
Hozier,Dinner & Diatribes,2728814
Hozier,First Time,2979818
Hozier,"I, Carrion (Icarian)",3338745
Hozier,Swan Upon Leda,2169890
Hozier,All Things End,3141483
Hozier,NFWMB,2726238
Hozier,In the Woods Somewhere,1873856
Hozier,Nobody,2311373
Hozier,De Selby (Part 1),2209396
Hozier,Empire Now,1586183
Hozier,No Plan,2148229
Hozier,Who We Are,2238113
Hozier,Abstract (Psychopomp),2672425
Hozier,As It Was,1896562
Hozier,In a Week,1241138
Hozier,Run,1496132
Hozier,Fare Well,1160606
Hozier,To Noise Making (Sing),1346799
Hozier,Do I Wanna Know? - BBC Live Lounge,1811427
Hozier,First Light,1794584
Hozier,Moment's Silence (Common Tongue),1616901
Hozier,Be,1426676
Laufey,From the Start,25930118
Laufey,Falling Behind,16499079
Laufey,Valentine,12601801
Laufey,Promise,13468682
Laufey,Let You Break My Heart Again,12440993
Laufey,Lover Girl,6060095
Laufey,Winter Wonderland - Spotify Singles Holiday,2018096
Laufey,I Wish You Love,5440728
Laufey,Fragile,5770213
Laufey,Like the Movies,4419889
Laufey,Dreamer,5377080
Laufey,Lovesick,5863311
Laufey,Bewitched,5155504
Laufey,Second Best,4837068
Laufey,bored,4560354
Laufey,Goddess,5007997
Laufey,Santa Baby,1606560
Laufey,Silver Lining,4041995
Laufey,Letter to My 13 Year Old Self,3809520
Laufey,Beautiful Stranger,3544775
Laufey,Magnolia,3549438
Laufey,Haunted,3913988
Laufey,Best Friend,3175717
Laufey,Love to Keep Me Warm,2130045
Laufey,Tough Luck,3637756
Laufey,While You Were Sleeping,3594014
Laufey,California and Me,3245057
Laufey,Must Be Love,2791308
Laufey,Misty,2305420
Laufey,Snow White,2004927
Laufey,Slow Down,2087088
Laufey,Street by Street,2296459
Laufey,What Love Will Do to You,2035402
Laufey,Serendipity,2231006
Laufey,Nocturne (Interlude),1930412
Laufey,"Too Little, Too Late",2569153
Laufey,Mr. Eclectic,1475780
Laufey,Clockwork,1376705
Laufey,The Christmas Waltz,1181946
Laufey,Someone New,1946403
Laufey,Castle in Hollywood,1567113
Laufey,Everything I Know About Love,1999801
Laufey,Love Flew Away,1514072
Laufey,Where or When,1338228
Laufey,Dear Soulmate,1764179
Laufey,Above the Chinese Restaurant,1840069
Laufey,Forget-Me-Not,1586858
Laufey,James,1404359
Laufey,Just Like Chet,1581668
Laufey,Carousel,1141566
RAYE,Escapism.,12946867
RAYE,WHERE IS MY HUSBAND!,8014765
RAYE,Worth It.,2976142
RAYE,Oscar Winning Tears.,4223397
RAYE,Escapism. - Sped Up,2887051
RAYE,The Thrill Is Gone.,1423717
RAYE,Hard Out Here.,1691788
RAYE,Flip a Switch.,1677022
RAYE,Black Mascara.,1680045
RAYE,Ice Cream Man.,890860
RAYE,Genesis.,722417
RAYE,Five Star Hotels. (feat. Mahalia),967356
RAYE,Mary Jane.,602634
RAYE,Introduction.,435285
RAYE,Regardless,759762
RAYE,Body Dysmorphia.,583806
RAYE,Environmental Anxiety.,487961
RAYE,"Genesis, Pt. ii",789721
RAYE,Buss It Down.,458099
RAYE,Natalie Don't,779701
RAYE,Fin.,360973
RAYE,Love Me Again,384550
RAYE,Love of Your Life,428837
RAYE,Please Don’t Touch,414421
RAYE,Decline,296746
RAYE,Cigarette,270682
RAYE,Call on Me,313285
RAYE,"What a Difference a Day Makes (from the Netflix Limited Series ""Black Rabbit"")",109537
RAYE,WHERE IS MY HUSBAND! - Remix,101963
RAYE,Oscar Winning Tears. - Live at the Royal Albert Hall,261772
RAYE,Oscar Winning Tears. (feat. Flames Collective) - Live at the Royal Albert Hall,176918
RAYE,Flip A Switch. (feat. Coi Leray) - Remix,154491
RAYE,Flip A Switch. - Sped Up,151800
RAYE,All Dressed Up,124055
RAYE,Escapism. - Live at the Royal Albert Hall,186068
RAYE,"Genesis, pt. i",96468
RAYE,Walk On By,135933
RAYE,All Of My Love,156926
RAYE,Confidence,144809
RAYE,Grandma Calls The Boy Bad News - From F1® The Movie,60641
RAYE,Change Your Mind,113029
RAYE,Grandma Calls the Boy Bad News,65563
RAYE,Feeling Good - triple j Like A Version,59273
RAYE,"Genesis, pt. iii",74270
RAYE,Escapism. - Slowed Down,93648
RAYE,Hard Out Here. - Live at the Royal Albert Hall,116850
RAYE,Friends,121225
RAYE,Escapism. - 4am Remix,123988
RAYE,The Thrill is Gone. - Live at the Royal Albert Hall,131321
RAYE,Worth It. - Live at the Royal Albert Hall,102722
Metro Boomin,Creepin' (with The Weeknd & 21 Savage),17447881
Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),21127102
Metro Boomin,Trance (with Travis Scott & Young Thug),19495783
Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],14743885
Metro Boomin,Space Cadet (feat. Gunna),10564594
Metro Boomin,Overdue (with Travis Scott),12938182
Metro Boomin,Around Me (feat. Don Toliver),10708216
Metro Boomin,10 Freaky Girls (with 21 Savage),9026954
Metro Boomin,I Can't Save You (Interlude) [with Future & feat. Don Toliver],8565719
Metro Boomin,"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)",7953652
Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],8293481
Metro Boomin,Raindrops (Insane) [with Travis Scott],7615475
Metro Boomin,Feel the Fiyaaaah (with A$AP Rocky & feat. Takeoff),6382390
Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",5216905
Metro Boomin,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",4834760
Metro Boomin,Umbrella (with 21 Savage & Young Nudy),5192487
Metro Boomin,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),6113361
Metro Boomin,Metro Spider (with Young Thug),6420847
Metro Boomin,Don't Come Out The House (with 21 Savage),3729852
Metro Boomin,On Time (with John Legend),3576266
Metro Boomin,Walk Em Down (Don't Kill Civilians) [with 21 Savage & feat. Mustafa],3321709
Metro Boomin,All the Money (with Gunna) [Bonus],2604732
Metro Boomin,Lock on Me (with Travis Scott & Future),2699622
Metro Boomin,Dreamcatcher (feat. Swae Lee & Travis Scott),3124498
Metro Boomin,"All The Way Live (Spider-Man: Across the Spider-Verse) (Metro Boomin & Future, Lil Uzi Vert)",2496137
Metro Boomin,Hummingbird (Metro Boomin & James Blake),3163981
Metro Boomin,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",2280136
Metro Boomin,Only 1 (Interlude) (with Travis Scott),3002053
Metro Boomin,No Complaints (feat. Offset & Drake) (Bonus),2124395
Metro Boomin,"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",2017784
Metro Boomin,"Nonviolent Communication (Metro Boomin & James Blake, A$AP Rocky, 21 Savage)",1573716
Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),1879104
Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",1732765
Metro Boomin,Nas Morales (Metro Boomin & Nas),987721
Metro Boomin,Up to Something (feat. Travis Scott & Young Thug),1437771
Metro Boomin,Lesbian (feat. Gunna & Young Thug),1591385
Metro Boomin,10AM/Save The World (feat. Gucci Mane),960599
Metro Boomin,"Only You (feat. WizKid, Offset & J Balvin)",553088
Metro Boomin,BLUE PILL,567518
Metro Boomin,They Wanna Have Fun,230985
Metro Boomin,Take Me Thru Dere,262595
Metro Boomin,Creepin' (feat. 21 Savage) - Remix,217453
Metro Boomin,Butterflies (Right Now),240615
Metro Boomin,I Want It All,150570
Metro Boomin,Am I Dreaming,312129
Metro Boomin,No Complaints,262872
Metro Boomin,Overdue - Instrumental,136423
Metro Boomin,10AM/Save The World - Instrumental,109533
Metro Boomin,Loose Screws,108743
Metro Boomin,"Link Up (Spider-Verse Remix) Spider-Man: Across the Spider-Verse (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )",69615
LE SSERAFIM,ANTIFRAGILE,24075726
LE SSERAFIM,CRAZY,18910064
LE SSERAFIM,Perfect Night,17634888
LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife",12984854
LE SSERAFIM,Smart,12006901
LE SSERAFIM,EASY,11684167
LE SSERAFIM,Sour Grapes,11224454
LE SSERAFIM,Impurities,10989115
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),10232063
LE SSERAFIM,FEARLESS,11463129
LE SSERAFIM,SPAGHETTI,35610020
LE SSERAFIM,FEARLESS (2023 ver.),3324542
LE SSERAFIM,1-800-hot-n-fun,6761563
LE SSERAFIM,Blue Flame,8287906
LE SSERAFIM,HOT,7552980
LE SSERAFIM,Blue Flame (2023 ver.),3364722
LE SSERAFIM,Good Parts (when the quality is bad but I am),5211677
LE SSERAFIM,Come Over,4183587
LE SSERAFIM,Pierrot,4068332
LE SSERAFIM,No Celestial,4589116
LE SSERAFIM,The Great Mermaid,4323868
LE SSERAFIM,Swan Song,3614868
LE SSERAFIM,CRAZY (feat. PinkPantheress),1986431
LE SSERAFIM,The Hydra,3164481
LE SSERAFIM,Fire in the belly,2976186
LE SSERAFIM,No-Return (Into the unknown),2597525
LE SSERAFIM,Flash Forward,2456927
LE SSERAFIM,Ash,3613246
LE SSERAFIM,SPAGHETTI (Member ver.),2067843
LE SSERAFIM,We got so much,1907069
LE SSERAFIM,DIFFERENT,2261055
LE SSERAFIM,So Cynical (Badum),2326930
LE SSERAFIM,"FEARNOT (Between you, me and the lamppost)",1902092
LE SSERAFIM,The World Is My Oyster,1654181
LE SSERAFIM,Burn the Bridge,1476501
LE SSERAFIM,Crazier,1511054
LE SSERAFIM,CRAZY (English ver.),1246712
LE SSERAFIM,Pearlies (My oyster is the world),1097681
LE SSERAFIM,Good Bones,1122275
LE SSERAFIM,Choices,1308718
LE SSERAFIM,Chasing Lightning,1064752
LE SSERAFIM,ジュエリー (Prod. imase),1258539
LE SSERAFIM,SPAGHETTI (English ver.),6239296
LE SSERAFIM,The World Is My Oyster (2023 ver.),580425
LE SSERAFIM,Born Fire,806102
LE SSERAFIM,Star Signs,848526
LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (English Ver.)",632417
LE SSERAFIM,EASY (English Ver.),505888
LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife (Rina Sawayama Remix)",531413
LE SSERAFIM,UNFORGIVEN - Japanese ver.,739529
Pink Floyd,Wish You Were Here,25278043
Pink Floyd,Comfortably Numb,18735721
Pink Floyd,Money,14831267
Pink Floyd,The Great Gig in the Sky,15419347
Pink Floyd,Time,16964555
Pink Floyd,Us and Them,11173245
Pink Floyd,Brain Damage,11243677
Pink Floyd,Hey You,10683502
Pink Floyd,Breathe (In the Air),12090304
Pink Floyd,On the Run,7873660
Pink Floyd,Eclipse,8991128
Pink Floyd,Any Colour You Like,8330185
Pink Floyd,"Another Brick in the Wall, Pt. 2",8012935
Pink Floyd,Have a Cigar,8387784
Pink Floyd,Young Lust,6229600
Pink Floyd,The Happiest Days of Our Lives,5633844
Pink Floyd,Goodbye Blue Sky,5634963
Pink Floyd,Mother,5595828
Pink Floyd,Welcome to the Machine,5508960
Pink Floyd,Speak to Me,4867824
Pink Floyd,Run Like Hell,4752911
Pink Floyd,The Thin Ice,4309311
Pink Floyd,Learning to Fly,4833329
Pink Floyd,Empty Spaces,3910124
Pink Floyd,Goodbye Cruel World,3563778
Pink Floyd,High Hopes,5959182
Pink Floyd,One of My Turns,3683829
Pink Floyd,In the Flesh,4233937
Pink Floyd,In the Flesh?,3776202
Pink Floyd,The Show Must Go On,3526557
Pink Floyd,Nobody Home,3659968
Pink Floyd,Echoes,4992717
Pink Floyd,Dogs,4844304
Pink Floyd,Vera,3382237
Pink Floyd,Don't Leave Me Now,3155308
Pink Floyd,One of These Days,3812499
Pink Floyd,Astronomy Domine,3267672
Pink Floyd,Sheep,3760875
Pink Floyd,Bring the Boys Back Home,3067454
Pink Floyd,Is There Anybody Out There?,3115511
Pink Floyd,Waiting for the Worms,3005036
Pink Floyd,The Trial,2938944
Pink Floyd,Fearless,3091789
Pink Floyd,Marooned,3518326
Pink Floyd,Outside the Wall,2547820
Pink Floyd,Shine On You Crazy Diamond (Pts. 1-5),4005275
Pink Floyd,Pigs (Three Different Ones),3635104
Pink Floyd,What Do You Want From Me,3091521
Pink Floyd,"Another Brick in the Wall, Pt. 1",2334074
Pink Floyd,Keep Talking,2923864
Jeff Buckley,"Lover, You Should've Come Over",28843142
Jeff Buckley,Hallelujah,12604927
Jeff Buckley,Last Goodbye,9897421
Jeff Buckley,Grace,9816112
Jeff Buckley,So Real,9771425
Jeff Buckley,Lilac Wine,6190892
Jeff Buckley,Mojo Pin,6498537
Jeff Buckley,Forget Her,9951568
Jeff Buckley,Everybody Here Wants You,7979033
Jeff Buckley,Dream Brother,4491707
Jeff Buckley,Eternal Life,3885928
Jeff Buckley,Corpus Christi Carol,2669174
Jeff Buckley,I Know It's Over,3836523
Jeff Buckley,I Want Someone Badly,3456986
Jeff Buckley,Vancouver,1927712
Jeff Buckley,Nightmares By The Sea,1459851
Jeff Buckley,Opened Once,1292061
Jeff Buckley,"Mama, You Been on My Mind - Studio Outtake - 1993",1717696
Jeff Buckley,Morning Theft,1226077
Jeff Buckley,The Sky Is A Landfill,968116
Jeff Buckley,Yard Of Blonde Girls,976275
Jeff Buckley,Witches' Rave,975631
Jeff Buckley,The Other Woman - Studio Outtake - 1993,1145993
Jeff Buckley,New Year's Prayer,740897
Jeff Buckley,Just Like a Woman,617979
Jeff Buckley,I Know We Could Be So Happy Baby (If We Wanted To Be),529016
Jeff Buckley,You & I,379984
Jeff Buckley,"Lover, You Should Have Come Over",503281
Jeff Buckley,"Lover, You Should've Come Over - Live at Sin-é, New York, NY - July/August 1993",812945
Jeff Buckley,Haven't You Heard,350757
Jeff Buckley,Jewel Box,374203
Jeff Buckley,Your Flesh Is So Nice,334194
Jeff Buckley,Hallelujah - Radio Edit,316131
Jeff Buckley,Satisfied Mind,300561
